year,from_country_id,to_country_id,fixed_effects
1992,BEL,SWE,
1993,BEL,SWE,
1995,BEL,SWE,.0925276481374616
1996,BEL,SWE,.1016510994445827
1998,BEL,SWE,.1056571571826915
1999,BEL,SWE,.1061488012096482
2000,BEL,SWE,.0681540782769291
2002,BEL,SWE,.0879212203887121
2003,BEL,SWE,.0912916816604774
2004,BEL,SWE,.0869827078154278
2005,BEL,SWE,.0811394819588119
2006,BEL,SWE,.0921067668632622
2007,BEL,SWE,.0901446968273242
2008,BEL,SWE,.0764314276903325
2009,BEL,SWE,.0820132741802245
2011,BEL,SWE,.0854514046780882
2012,BEL,SWE,.0572785930494933
2013,BEL,SWE,.0623689833224061
2014,BEL,SWE,.0808439249189097
2015,BEL,SWE,.0757530403696055
2016,BEL,SWE,.0682011582715862
2017,BEL,SWE,.055578884239503
2018,BEL,SWE,.0681872457464587
2019,BEL,SWE,.0686551170719835
2021,BEL,SWE,.065669196995576
2022,BEL,SWE,.0568181197657189
2023,BEL,SWE,.0759783393057938
2024,BEL,SWE,.0895464984743221
2025,BEL,SWE,
2026,BEL,SWE,
1958,DNK,SWE,
1959,DNK,SWE,
1960,DNK,SWE,
1961,DNK,SWE,
1962,DNK,SWE,
1963,DNK,SWE,
1965,DNK,SWE,
1966,DNK,SWE,
1978,DNK,SWE,
1979,DNK,SWE,
1980,DNK,SWE,
1981,DNK,SWE,
1982,DNK,SWE,
1983,DNK,SWE,
1984,DNK,SWE,
1985,DNK,SWE,
1986,DNK,SWE,
1987,DNK,SWE,
1988,DNK,SWE,
1989,DNK,SWE,
1990,DNK,SWE,
1991,DNK,SWE,
1992,DNK,SWE,
1993,DNK,SWE,
1995,DNK,SWE,.1116469119622627
1997,DNK,SWE,.1031451774718621
1999,DNK,SWE,.1252680650344502
2000,DNK,SWE,.0872733421017303
2001,DNK,SWE,.120299686038619
2002,DNK,SWE,.1070404842135152
2004,DNK,SWE,.1061019716402289
2005,DNK,SWE,.1002587457836132
2006,DNK,SWE,.111226030688064
2007,DNK,SWE,.1092639606521253
2008,DNK,SWE,.0955506915151337
2009,DNK,SWE,.1011325380050264
2011,DNK,SWE,.1045706685028897
2012,DNK,SWE,.076397856874295
2013,DNK,SWE,.0814882471472069
2014,DNK,SWE,.0999631887437107
2015,DNK,SWE,.0948723041944067
2016,DNK,SWE,.0873204220963866
2017,DNK,SWE,.0746981480643044
2018,DNK,SWE,.0873065095712592
2019,DNK,SWE,.0877743808967846
2021,DNK,SWE,.0847884608203769
2022,DNK,SWE,.0759373835905204
2023,DNK,SWE,.0950976031305953
2024,DNK,SWE,.1086657622991238
2025,DNK,SWE,
2026,DNK,SWE,
1958,FRA,SWE,
1959,FRA,SWE,
1960,FRA,SWE,
1961,FRA,SWE,
1962,FRA,SWE,
1963,FRA,SWE,
1965,FRA,SWE,
1966,FRA,SWE,
1967,FRA,SWE,
1968,FRA,SWE,
1969,FRA,SWE,
1971,FRA,SWE,
1972,FRA,SWE,
1973,FRA,SWE,
1975,FRA,SWE,
1977,FRA,SWE,
1978,FRA,SWE,
1979,FRA,SWE,
1980,FRA,SWE,
1981,FRA,SWE,
1983,FRA,SWE,
1984,FRA,SWE,
1985,FRA,SWE,
1986,FRA,SWE,
1987,FRA,SWE,
1988,FRA,SWE,
1989,FRA,SWE,
1990,FRA,SWE,
1991,FRA,SWE,
1992,FRA,SWE,
1993,FRA,SWE,
1994,FRA,SWE,
1995,FRA,SWE,
1996,FRA,SWE,
1997,FRA,SWE,
1998,FRA,SWE,
1999,FRA,SWE,
2000,FRA,SWE,
2001,FRA,SWE,
2002,FRA,SWE,
2003,FRA,SWE,
2004,FRA,SWE,
2005,FRA,SWE,
2006,FRA,SWE,
2007,FRA,SWE,
2008,FRA,SWE,
2009,FRA,SWE,
2011,FRA,SWE,
2012,FRA,SWE,
2013,FRA,SWE,.1038754914989693
2014,FRA,SWE,.1223504330954728
2015,FRA,SWE,.1172595485461694
2016,FRA,SWE,.1097076664481494
2017,FRA,SWE,.0970853924160665
2018,FRA,SWE,.1096937539230217
2019,FRA,SWE,.1101616252485472
2021,FRA,SWE,.1071757051721397
2022,FRA,SWE,.0983246279422841
2023,FRA,SWE,.1174848474823569
2024,FRA,SWE,.1310530066508863
2025,FRA,SWE,
2026,FRA,SWE,
1958,DEU,SWE,
1959,DEU,SWE,
1960,DEU,SWE,
1961,DEU,SWE,
1962,DEU,SWE,
1963,DEU,SWE,
1965,DEU,SWE,
1966,DEU,SWE,
1967,DEU,SWE,
1968,DEU,SWE,
1969,DEU,SWE,
1971,DEU,SWE,
1972,DEU,SWE,
1973,DEU,SWE,
1974,DEU,SWE,
1975,DEU,SWE,
1977,DEU,SWE,
1978,DEU,SWE,
1979,DEU,SWE,
1980,DEU,SWE,
1981,DEU,SWE,
1982,DEU,SWE,
1983,DEU,SWE,
1984,DEU,SWE,
1985,DEU,SWE,
1986,DEU,SWE,
1987,DEU,SWE,
1988,DEU,SWE,
1989,DEU,SWE,
1990,DEU,SWE,
1991,DEU,SWE,
1992,DEU,SWE,
1993,DEU,SWE,
1994,DEU,SWE,
1995,DEU,SWE,
1997,DEU,SWE,
1998,DEU,SWE,
1999,DEU,SWE,
2000,DEU,SWE,
2001,DEU,SWE,
2002,DEU,SWE,
2003,DEU,SWE,
2004,DEU,SWE,
2005,DEU,SWE,
2006,DEU,SWE,
2007,DEU,SWE,
2008,DEU,SWE,
2009,DEU,SWE,
2011,DEU,SWE,
2012,DEU,SWE,
2013,DEU,SWE,
2014,DEU,SWE,
2015,DEU,SWE,
2016,DEU,SWE,
2017,DEU,SWE,
2018,DEU,SWE,
2019,DEU,SWE,
2021,DEU,SWE,.0532991994638966
2022,DEU,SWE,.0444481222340401
2023,DEU,SWE,.063608341774114
2024,DEU,SWE,.0771765009426421
2025,DEU,SWE,
2026,DEU,SWE,
1958,ITA,SWE,
1959,ITA,SWE,
1960,ITA,SWE,
1961,ITA,SWE,
1962,ITA,SWE,
1963,ITA,SWE,
1965,ITA,SWE,
1966,ITA,SWE,
1967,ITA,SWE,
1968,ITA,SWE,
1969,ITA,SWE,
1971,ITA,SWE,
1972,ITA,SWE,
1973,ITA,SWE,
1974,ITA,SWE,
1975,ITA,SWE,
1977,ITA,SWE,
1978,ITA,SWE,
1979,ITA,SWE,
1980,ITA,SWE,
1983,ITA,SWE,
1984,ITA,SWE,
1985,ITA,SWE,
1987,ITA,SWE,
1988,ITA,SWE,
1989,ITA,SWE,
1990,ITA,SWE,
1991,ITA,SWE,
1992,ITA,SWE,
1993,ITA,SWE,
1997,ITA,SWE,.0899863443911645
2011,ITA,SWE,.0914118354221919
2012,ITA,SWE,.0632390237935965
2013,ITA,SWE,.0683294140665094
2014,ITA,SWE,.0868043556630125
2015,ITA,SWE,.0817134711137087
2016,ITA,SWE,.0741615890156896
2017,ITA,SWE,.0615393149836063
2018,ITA,SWE,.0741476764905618
2019,ITA,SWE,.0746155478160871
2021,ITA,SWE,.0716296277396792
2022,ITA,SWE,.0627785505098236
2023,ITA,SWE,.0819387700498966
2024,ITA,SWE,.0955069292184255
2025,ITA,SWE,
2026,ITA,SWE,
1958,LUX,SWE,
1960,LUX,SWE,
1961,LUX,SWE,
1962,LUX,SWE,
1963,LUX,SWE,
1965,LUX,SWE,
1966,LUX,SWE,
1967,LUX,SWE,
1968,LUX,SWE,
1969,LUX,SWE,
1971,LUX,SWE,
1972,LUX,SWE,
1973,LUX,SWE,
1974,LUX,SWE,
1975,LUX,SWE,
1977,LUX,SWE,
1978,LUX,SWE,
1979,LUX,SWE,
1980,LUX,SWE,
1981,LUX,SWE,
1982,LUX,SWE,
1983,LUX,SWE,
1984,LUX,SWE,
1985,LUX,SWE,
1986,LUX,SWE,
1987,LUX,SWE,
1988,LUX,SWE,
1989,LUX,SWE,
1990,LUX,SWE,
1991,LUX,SWE,
1992,LUX,SWE,
1993,LUX,SWE,
2024,LUX,SWE,.1536305460584331
2025,LUX,SWE,
2026,LUX,SWE,
1958,NLD,SWE,
1959,NLD,SWE,
1960,NLD,SWE,
1961,NLD,SWE,
1962,NLD,SWE,
1963,NLD,SWE,
1965,NLD,SWE,
1966,NLD,SWE,
1967,NLD,SWE,
1968,NLD,SWE,
1969,NLD,SWE,
1971,NLD,SWE,
1972,NLD,SWE,
1973,NLD,SWE,
1974,NLD,SWE,
1975,NLD,SWE,
1977,NLD,SWE,
1978,NLD,SWE,
1979,NLD,SWE,
1980,NLD,SWE,
1981,NLD,SWE,
1982,NLD,SWE,
1983,NLD,SWE,
1984,NLD,SWE,
1986,NLD,SWE,
1987,NLD,SWE,
1988,NLD,SWE,
1989,NLD,SWE,
1990,NLD,SWE,
1992,NLD,SWE,
1993,NLD,SWE,
1994,NLD,SWE,
1996,NLD,SWE,
1997,NLD,SWE,
1998,NLD,SWE,
1999,NLD,SWE,
2000,NLD,SWE,
2001,NLD,SWE,
2003,NLD,SWE,
2004,NLD,SWE,
2005,NLD,SWE,
2006,NLD,SWE,
2007,NLD,SWE,
2008,NLD,SWE,.0737015711401907
2009,NLD,SWE,.0792834176300832
2011,NLD,SWE,.0827215481279457
2012,NLD,SWE,.0545487364993502
2013,NLD,SWE,.0596391267722633
2014,NLD,SWE,.0781140683687671
2015,NLD,SWE,.0730231838194622
2016,NLD,SWE,.0654713017214437
2017,NLD,SWE,.0528490276893598
2018,NLD,SWE,.0654573891963153
2019,NLD,SWE,.0659252605218406
2021,NLD,SWE,.0629393404454336
2022,NLD,SWE,.0540882632155769
2023,NLD,SWE,.0732484827556509
2024,NLD,SWE,.0868166419241798
2025,NLD,SWE,
1958,SWE,FRA,
1959,SWE,FRA,
1960,SWE,FRA,
1961,SWE,FRA,
1962,SWE,FRA,
1963,SWE,FRA,
1965,SWE,FRA,
1966,SWE,FRA,
1967,SWE,FRA,
1968,SWE,FRA,
1969,SWE,FRA,
1971,SWE,FRA,
1972,SWE,FRA,
1973,SWE,FRA,
1975,SWE,FRA,
1977,SWE,FRA,
1978,SWE,FRA,
1979,SWE,FRA,
1980,SWE,FRA,
1981,SWE,FRA,
1983,SWE,FRA,
1984,SWE,FRA,
1985,SWE,FRA,
1986,SWE,FRA,
1987,SWE,FRA,
1988,SWE,FRA,
1989,SWE,FRA,
1990,SWE,FRA,
1991,SWE,FRA,
1992,SWE,FRA,
1993,SWE,FRA,
1994,SWE,FRA,
1995,SWE,FRA,-.107157058210653
1996,SWE,FRA,-.0980336069035324
1997,SWE,FRA,-.1156587927010539
1998,SWE,FRA,-.0940275491654229
1999,SWE,FRA,-.0935359051384663
2000,SWE,FRA,-.131530628071186
2001,SWE,FRA,-.098504284134297
2002,SWE,FRA,-.1117634859594016
2003,SWE,FRA,-.1083930246876373
2004,SWE,FRA,-.1127019985326871
2005,SWE,FRA,-.1185452243893025
2006,SWE,FRA,-.1075779394848522
2007,SWE,FRA,-.1095400095207902
2008,SWE,FRA,-.1232532786577823
2009,SWE,FRA,-.1176714321678896
2010,SWE,FRA,-.1050251660572391
2011,SWE,FRA,-.1142333016700267
2012,SWE,FRA,-.142406113298621
2013,SWE,FRA,-.1373157230257086
2014,SWE,FRA,-.1188407814292053
2015,SWE,FRA,-.1239316659785099
2016,SWE,FRA,-.1314835480765286
2017,SWE,FRA,-.1441058221086116
2018,SWE,FRA,-.1314974606016563
2019,SWE,FRA,-.1310295892761308
2021,SWE,FRA,-.1340155093525384
2022,SWE,FRA,-.1428665865823952
2023,SWE,FRA,-.1237063670423207
2024,SWE,FRA,-.1101382078737926
2025,SWE,FRA,
2026,SWE,FRA,
1958,SWE,CHE,
1959,SWE,CHE,
1960,SWE,CHE,
1961,SWE,CHE,
1962,SWE,CHE,
1963,SWE,CHE,
1965,SWE,CHE,
1966,SWE,CHE,
1967,SWE,CHE,
1968,SWE,CHE,
1969,SWE,CHE,
1971,SWE,CHE,
1972,SWE,CHE,
1973,SWE,CHE,
1974,SWE,CHE,
1975,SWE,CHE,
1977,SWE,CHE,
1978,SWE,CHE,
1979,SWE,CHE,
1980,SWE,CHE,
1981,SWE,CHE,
1982,SWE,CHE,
1983,SWE,CHE,
1984,SWE,CHE,
1985,SWE,CHE,
1986,SWE,CHE,
1987,SWE,CHE,
1988,SWE,CHE,
1989,SWE,CHE,
1990,SWE,CHE,
1991,SWE,CHE,
1992,SWE,CHE,
1993,SWE,CHE,
1994,SWE,CHE,
1996,SWE,CHE,
1997,SWE,CHE,
1998,SWE,CHE,
2000,SWE,CHE,
2002,SWE,CHE,
2005,SWE,CHE,
2006,SWE,CHE,
2011,SWE,CHE,-.0349196710760677
2014,SWE,CHE,-.0395271508352464
2019,SWE,CHE,-.0517159586821725
2021,SWE,CHE,-.0547018787585795
2022,SWE,CHE,-.0635529559884361
2023,SWE,CHE,-.0443927364483619
2024,SWE,CHE,-.0308245772798319
2025,SWE,CHE,
1958,SWE,ITA,
1959,SWE,ITA,
1960,SWE,ITA,
1961,SWE,ITA,
1962,SWE,ITA,
1963,SWE,ITA,
1965,SWE,ITA,
1966,SWE,ITA,
1967,SWE,ITA,
1968,SWE,ITA,
1969,SWE,ITA,
1971,SWE,ITA,
1972,SWE,ITA,
1973,SWE,ITA,
1974,SWE,ITA,
1975,SWE,ITA,
1977,SWE,ITA,
1978,SWE,ITA,
1979,SWE,ITA,
1980,SWE,ITA,
1983,SWE,ITA,
1984,SWE,ITA,
1985,SWE,ITA,
1987,SWE,ITA,
1988,SWE,ITA,
1989,SWE,ITA,
1990,SWE,ITA,
1991,SWE,ITA,
1992,SWE,ITA,
1993,SWE,ITA,
1997,SWE,ITA,.0560734689167607
2011,SWE,ITA,.0574989599477886
2012,SWE,ITA,.0293261483191933
2013,SWE,ITA,.0344165385921061
2014,SWE,ITA,.0528914801886097
2015,SWE,ITA,.0478005956393058
2016,SWE,ITA,.0402487135412863
2017,SWE,ITA,.0276264395092029
2018,SWE,ITA,.0402348010161588
2019,SWE,ITA,.0407026723416838
2021,SWE,ITA,.0377167522652765
2022,SWE,ITA,.02886567503542
2023,SWE,ITA,.0480258945754942
2024,SWE,ITA,.0615940537440228
2025,SWE,ITA,
2026,SWE,ITA,
1958,SWE,BEL,
1959,SWE,BEL,
1960,SWE,BEL,
1961,SWE,BEL,
1962,SWE,BEL,
1963,SWE,BEL,
1965,SWE,BEL,
1966,SWE,BEL,
1967,SWE,BEL,
1968,SWE,BEL,
1969,SWE,BEL,
1971,SWE,BEL,
1972,SWE,BEL,
1973,SWE,BEL,
1974,SWE,BEL,
1975,SWE,BEL,
1977,SWE,BEL,
1978,SWE,BEL,
1979,SWE,BEL,
1980,SWE,BEL,
1981,SWE,BEL,
1982,SWE,BEL,
1983,SWE,BEL,
1984,SWE,BEL,
1985,SWE,BEL,
1986,SWE,BEL,
1987,SWE,BEL,
1988,SWE,BEL,
1989,SWE,BEL,
1990,SWE,BEL,
1991,SWE,BEL,
1992,SWE,BEL,
1993,SWE,BEL,
1995,SWE,BEL,
1996,SWE,BEL,
1998,SWE,BEL,
1999,SWE,BEL,
2000,SWE,BEL,
2002,SWE,BEL,
2003,SWE,BEL,
2004,SWE,BEL,
2010,SWE,BEL,-.0255590613163258
2013,SWE,BEL,-.0578496182847955
2015,SWE,BEL,-.0444655612375951
2016,SWE,BEL,-.0520174433356153
2017,SWE,BEL,-.0646397173676984
2021,SWE,BEL,-.0545494046116256
2022,SWE,BEL,-.0634004818414821
2023,SWE,BEL,-.0442402623014082
2026,SWE,BEL,
1958,SWE,AUT,
1959,SWE,AUT,
1960,SWE,AUT,
1961,SWE,AUT,
1962,SWE,AUT,
1963,SWE,AUT,
1965,SWE,AUT,
1966,SWE,AUT,
1967,SWE,AUT,
1968,SWE,AUT,
1971,SWE,AUT,
1972,SWE,AUT,
1977,SWE,AUT,
1978,SWE,AUT,
1979,SWE,AUT,
1980,SWE,AUT,
1981,SWE,AUT,
1982,SWE,AUT,
1983,SWE,AUT,
1984,SWE,AUT,
1985,SWE,AUT,
1986,SWE,AUT,
1987,SWE,AUT,
1988,SWE,AUT,
1989,SWE,AUT,
1990,SWE,AUT,
1991,SWE,AUT,
1992,SWE,AUT,
1993,SWE,AUT,
1994,SWE,AUT,
1995,SWE,AUT,
1996,SWE,AUT,
1997,SWE,AUT,
1999,SWE,AUT,
2000,SWE,AUT,
2002,SWE,AUT,
2003,SWE,AUT,
2004,SWE,AUT,
2011,SWE,AUT,-.0354239460344012
2014,SWE,AUT,-.0400314257935787
2015,SWE,AUT,-.0451223103428837
2016,SWE,AUT,-.052674192440902
2017,SWE,AUT,-.0652964664729853
2018,SWE,AUT,-.0526881049660301
2023,SWE,AUT,-.0448970114066951
2024,SWE,AUT,-.0313288522381666
2025,SWE,AUT,
2026,SWE,AUT,
1958,SWE,DEU,
1959,SWE,DEU,
1960,SWE,DEU,
1961,SWE,DEU,
1962,SWE,DEU,
1963,SWE,DEU,
1965,SWE,DEU,
1966,SWE,DEU,
1967,SWE,DEU,
1968,SWE,DEU,
1969,SWE,DEU,
1971,SWE,DEU,
1972,SWE,DEU,
1973,SWE,DEU,
1974,SWE,DEU,
1975,SWE,DEU,
1977,SWE,DEU,
1978,SWE,DEU,
1979,SWE,DEU,
1980,SWE,DEU,
1981,SWE,DEU,
1982,SWE,DEU,
1983,SWE,DEU,
1984,SWE,DEU,
1985,SWE,DEU,
1986,SWE,DEU,
1987,SWE,DEU,
1988,SWE,DEU,
1989,SWE,DEU,
1990,SWE,DEU,
1991,SWE,DEU,
1992,SWE,DEU,
1993,SWE,DEU,
1994,SWE,DEU,
1995,SWE,DEU,-.1759921918934739
1997,SWE,DEU,-.1844939263838744
1998,SWE,DEU,-.1628626828482443
1999,SWE,DEU,-.1623710388212873
2000,SWE,DEU,-.2003657617540064
2001,SWE,DEU,-.1673394178171178
2002,SWE,DEU,-.1805986196422233
2003,SWE,DEU,-.1772281583704562
2004,SWE,DEU,-.1815371322155082
2005,SWE,DEU,-.1873803580721232
2006,SWE,DEU,-.1764130731676735
2007,SWE,DEU,-.1783751432036109
2008,SWE,DEU,-.1920884123406029
2009,SWE,DEU,-.1865065658507105
2010,SWE,DEU,-.1738602997400591
2011,SWE,DEU,-.183068435352848
2012,SWE,DEU,-.2112412469814419
2013,SWE,DEU,-.2061508567085295
2014,SWE,DEU,-.1876759151120264
2015,SWE,DEU,-.1927667996613308
2016,SWE,DEU,-.2003186817593491
2017,SWE,DEU,-.2129409557914327
2018,SWE,DEU,-.2003325942844779
2019,SWE,DEU,-.1998647229589523
2021,SWE,DEU,-.2028506430353596
2022,SWE,DEU,-.2117017202652157
2023,SWE,DEU,-.1925415007251419
2024,SWE,DEU,-.1789733415566133
2025,SWE,DEU,
2026,SWE,DEU,
1958,SWE,DNK,
1959,SWE,DNK,
1960,SWE,DNK,
1961,SWE,DNK,
1962,SWE,DNK,
1963,SWE,DNK,
1965,SWE,DNK,
1966,SWE,DNK,
1978,SWE,DNK,
1979,SWE,DNK,
1980,SWE,DNK,
1981,SWE,DNK,
1982,SWE,DNK,
1983,SWE,DNK,
1984,SWE,DNK,
1985,SWE,DNK,
1986,SWE,DNK,
1987,SWE,DNK,
1988,SWE,DNK,
1989,SWE,DNK,
1990,SWE,DNK,
1991,SWE,DNK,
1992,SWE,DNK,
1993,SWE,DNK,
1995,SWE,DNK,.0320783364394806
1997,SWE,DNK,.0235766019490801
1999,SWE,DNK,.0456994895116675
2000,SWE,DNK,.0077047665789489
2001,SWE,DNK,.0407311105158368
2002,SWE,DNK,.0274719086907318
2005,SWE,DNK,.0206901702608311
2006,SWE,DNK,.0316574551652811
2008,SWE,DNK,.0159821159923517
2009,SWE,DNK,.0215639624822436
2010,SWE,DNK,.0342102285928947
2011,SWE,DNK,.0250020929801076
2012,SWE,DNK,-.0031707186484878
2013,SWE,DNK,.0019196716244247
2014,SWE,DNK,.0203946132209281
2017,SWE,DNK,-.0048704274584779
2018,SWE,DNK,.007737934048477
2019,SWE,DNK,.0082058053740017
2025,SWE,DNK,
2026,SWE,DNK,
1958,SWE,NLD,
1959,SWE,NLD,
1960,SWE,NLD,
1961,SWE,NLD,
1962,SWE,NLD,
1963,SWE,NLD,
1965,SWE,NLD,
1966,SWE,NLD,
1967,SWE,NLD,
1968,SWE,NLD,
1969,SWE,NLD,
1971,SWE,NLD,
1972,SWE,NLD,
1973,SWE,NLD,
1974,SWE,NLD,
1975,SWE,NLD,
1977,SWE,NLD,
1978,SWE,NLD,
1979,SWE,NLD,
1980,SWE,NLD,
1981,SWE,NLD,
1982,SWE,NLD,
1983,SWE,NLD,
1984,SWE,NLD,
1986,SWE,NLD,
1987,SWE,NLD,
1988,SWE,NLD,
1989,SWE,NLD,
1990,SWE,NLD,
1992,SWE,NLD,
1993,SWE,NLD,
1994,SWE,NLD,
1996,SWE,NLD,-.0162227248135144
1997,SWE,NLD,-.0338479106110355
1998,SWE,NLD,-.0122166670754039
1999,SWE,NLD,-.0117250230484477
2000,SWE,NLD,-.0497197459811673
2001,SWE,NLD,-.0166934020442787
2003,SWE,NLD,-.0265821425976182
2004,SWE,NLD,-.0308911164426687
2013,SWE,NLD,-.0555048409356901
2014,SWE,NLD,-.0370298993391868
2016,SWE,NLD,-.04967266598651
2017,SWE,NLD,-.0622949400185929
2018,SWE,NLD,-.049686578511638
2019,SWE,NLD,-.0492187071861127
2021,SWE,NLD,-.0522046272625197
2022,SWE,NLD,-.0610557044923766
2025,SWE,NLD,
1958,SWE,LUX,
1960,SWE,LUX,
1961,SWE,LUX,
1962,SWE,LUX,
1963,SWE,LUX,
1965,SWE,LUX,
1966,SWE,LUX,
1967,SWE,LUX,
1968,SWE,LUX,
1969,SWE,LUX,
1971,SWE,LUX,
1972,SWE,LUX,
1973,SWE,LUX,
1974,SWE,LUX,
1975,SWE,LUX,
1977,SWE,LUX,
1978,SWE,LUX,
1979,SWE,LUX,
1980,SWE,LUX,
1981,SWE,LUX,
1982,SWE,LUX,
1983,SWE,LUX,
1984,SWE,LUX,
1985,SWE,LUX,
1986,SWE,LUX,
1987,SWE,LUX,
1988,SWE,LUX,
1989,SWE,LUX,
1990,SWE,LUX,
1991,SWE,LUX,
1992,SWE,LUX,
1993,SWE,LUX,
2024,SWE,LUX,-.0567024798558325
2025,SWE,LUX,
1958,CHE,SWE,
1959,CHE,SWE,
1960,CHE,SWE,
1961,CHE,SWE,
1962,CHE,SWE,
1963,CHE,SWE,
1965,CHE,SWE,
1966,CHE,SWE,
1967,CHE,SWE,
1968,CHE,SWE,
1969,CHE,SWE,
1971,CHE,SWE,
1972,CHE,SWE,
1973,CHE,SWE,
1974,CHE,SWE,
1975,CHE,SWE,
1977,CHE,SWE,
1978,CHE,SWE,
1979,CHE,SWE,
1980,CHE,SWE,
1981,CHE,SWE,
1982,CHE,SWE,
1983,CHE,SWE,
1984,CHE,SWE,
1985,CHE,SWE,
1986,CHE,SWE,
1987,CHE,SWE,
1988,CHE,SWE,
1989,CHE,SWE,
1990,CHE,SWE,
1991,CHE,SWE,
1992,CHE,SWE,
1993,CHE,SWE,
1994,CHE,SWE,
1996,CHE,SWE,.1030580321209474
1997,CHE,SWE,.0854328463234266
1998,CHE,SWE,.1070640898590578
2000,CHE,SWE,.0695610109532959
2002,CHE,SWE,.0893281530650784
2004,CHE,SWE,.0883896404917934
2005,CHE,SWE,.082546414635178
2006,CHE,SWE,.0935136995396275
2007,CHE,SWE,.0915516295036904
2008,CHE,SWE,.0778383603666986
2009,CHE,SWE,.0834202068565903
2011,CHE,SWE,.0868583373544539
2012,CHE,SWE,.0586855257258586
2013,CHE,SWE,.0637759159987716
2014,CHE,SWE,.0822508575952749
2015,CHE,SWE,.0771599730459716
2016,CHE,SWE,.0696080909479519
2017,CHE,SWE,.0569858169158688
2018,CHE,SWE,.0695941784228237
2019,CHE,SWE,.0700620497483492
2021,CHE,SWE,.0670761296719424
2022,CHE,SWE,.0582250524420853
2023,CHE,SWE,.077385271982159
2024,CHE,SWE,.0909534311506872
2025,CHE,SWE,
2026,CHE,SWE,
1959,AUT,MCO,
1960,AUT,MCO,
1961,AUT,MCO,
1962,AUT,MCO,
1963,AUT,MCO,
1964,AUT,MCO,
1965,AUT,MCO,
1966,AUT,MCO,
1967,AUT,MCO,
1968,AUT,MCO,
1971,AUT,MCO,
1972,AUT,MCO,
1976,AUT,MCO,
1977,AUT,MCO,
1978,AUT,MCO,
1979,AUT,MCO,
1959,BEL,MCO,
1960,BEL,MCO,
1961,BEL,MCO,
1962,BEL,MCO,
1963,BEL,MCO,
1964,BEL,MCO,
1965,BEL,MCO,
1966,BEL,MCO,
1967,BEL,MCO,
1968,BEL,MCO,
1969,BEL,MCO,
1970,BEL,MCO,
1971,BEL,MCO,
1972,BEL,MCO,
1973,BEL,MCO,
1974,BEL,MCO,
1975,BEL,MCO,
1976,BEL,MCO,
1977,BEL,MCO,
1978,BEL,MCO,
1979,BEL,MCO,
1959,DNK,MCO,
1960,DNK,MCO,
1961,DNK,MCO,
1962,DNK,MCO,
1963,DNK,MCO,
1964,DNK,MCO,
1965,DNK,MCO,
1966,DNK,MCO,
1978,DNK,MCO,
1979,DNK,MCO,
1959,FRA,MCO,
1960,FRA,MCO,
1961,FRA,MCO,
1962,FRA,MCO,
1963,FRA,MCO,
1964,FRA,MCO,
1965,FRA,MCO,
1966,FRA,MCO,
1967,FRA,MCO,
1968,FRA,MCO,
1969,FRA,MCO,
1970,FRA,MCO,
1971,FRA,MCO,
1972,FRA,MCO,
1973,FRA,MCO,
1975,FRA,MCO,
1976,FRA,MCO,
1977,FRA,MCO,
1978,FRA,MCO,
1979,FRA,MCO,
1959,DEU,MCO,
1960,DEU,MCO,
1961,DEU,MCO,
1962,DEU,MCO,
1963,DEU,MCO,
1964,DEU,MCO,
1965,DEU,MCO,
1966,DEU,MCO,
1967,DEU,MCO,
1968,DEU,MCO,
1969,DEU,MCO,
1970,DEU,MCO,
1971,DEU,MCO,
1972,DEU,MCO,
1973,DEU,MCO,
1974,DEU,MCO,
1975,DEU,MCO,
1976,DEU,MCO,
1977,DEU,MCO,
1978,DEU,MCO,
1979,DEU,MCO,
1959,ITA,MCO,
1960,ITA,MCO,
1961,ITA,MCO,
1962,ITA,MCO,
1963,ITA,MCO,
1964,ITA,MCO,
1965,ITA,MCO,
1966,ITA,MCO,
1967,ITA,MCO,
1968,ITA,MCO,
1969,ITA,MCO,
1970,ITA,MCO,
1971,ITA,MCO,
1972,ITA,MCO,
1973,ITA,MCO,
1974,ITA,MCO,
1975,ITA,MCO,
1976,ITA,MCO,
1977,ITA,MCO,
1978,ITA,MCO,
1979,ITA,MCO,
1959,MCO,NLD,
1960,MCO,NLD,
1961,MCO,NLD,
1962,MCO,NLD,
1963,MCO,NLD,
1964,MCO,NLD,
1965,MCO,NLD,
1966,MCO,NLD,
1967,MCO,NLD,
1968,MCO,NLD,
1969,MCO,NLD,
1970,MCO,NLD,
1971,MCO,NLD,
1972,MCO,NLD,
1973,MCO,NLD,
1974,MCO,NLD,
1975,MCO,NLD,
1976,MCO,NLD,
1977,MCO,NLD,
1978,MCO,NLD,
1979,MCO,NLD,
2004,MCO,NLD,
1959,MCO,GBR,
1960,MCO,GBR,
1961,MCO,GBR,
1962,MCO,GBR,
1963,MCO,GBR,
1964,MCO,GBR,
1965,MCO,GBR,
1966,MCO,GBR,
1967,MCO,GBR,
1968,MCO,GBR,
1969,MCO,GBR,
1970,MCO,GBR,
1971,MCO,GBR,
1972,MCO,GBR,
1973,MCO,GBR,
1974,MCO,GBR,
1975,MCO,GBR,
1976,MCO,GBR,
1977,MCO,GBR,
1978,MCO,GBR,
1979,MCO,GBR,
2004,MCO,GBR,
2005,MCO,GBR,
2006,MCO,GBR,
1959,MCO,FRA,
1960,MCO,FRA,
1961,MCO,FRA,
1962,MCO,FRA,
